cohort,phenotype,gene,annot,max_maf,p_value,p_value_burden,p_value_skat,beta_burden,se_burden,mac,mac_case,mac_control,rare_var_count,ultrarare_var_count,analysis_type
AFR_M,BMI_median,ENSG00000182247,synonymous,0.001,6.15388920001929e-07,6.15388920001929e-07,6.15388920001929e-07,0.556551216177877,0.111615532575811,7.0,,,0.0,3.0,singles
AFR_ALL,BMI_median,ENSG00000182324,other_missense,0.001,3.59347461931225e-06,0.0155357404585201,3.57791219707249e-06,0.0861718813264636,0.0356134655300829,91.0,,,2.0,33.0,singles
AFR_F,LDL_median,ENSG00000182511,pLoF,0.001,7.35131541761617e-17,7.35131541761617e-17,7.35131541761617e-17,6.14422641812173,0.736607940596617,3.0,,,0.0,3.0,singles
AFR_ALL,LDL_median,ENSG00000182511,pLoF;damaging_missense,0.0001,2.98595380028965e-06,2.98595380028965e-06,2.98595380028965e-06,1.62802572949112,0.348480548408165,14.0,,,0.0,14.0,singles
AFR_ALL,LDL_median,ENSG00000182511,pLoF,0.01,1.4745052688637902e-09,1.4745052688637902e-09,1.4745052688637902e-09,3.17910768842988,0.525721903037794,6.0,,,0.0,5.0,singles
AFR_ALL,LDL_median,ENSG00000182511,pLoF,0.001,1.4745052688637902e-09,1.4745052688637902e-09,1.4745052688637902e-09,3.17910768842988,0.525721903037794,6.0,,,0.0,5.0,singles
AFR_ALL,LDL_median,ENSG00000182511,pLoF,0.0001,1.13175538858216e-08,1.13175538858216e-08,1.13175538858216e-08,3.66553485127029,0.641983799245382,4.0,,,0.0,4.0,singles
AFR_F,LDL_median,ENSG00000182511,pLoF,0.01,7.35131541761617e-17,7.35131541761617e-17,7.35131541761617e-17,6.14422641812173,0.736607940596617,3.0,,,0.0,3.0,singles
AFR_F,LDL_median,ENSG00000182511,pLoF,0.0001,7.35131541761617e-17,7.35131541761617e-17,7.35131541761617e-17,6.14422641812173,0.736607940596617,3.0,,,0.0,3.0,singles
AFR_F,LDL_median,ENSG00000182511,pLoF;damaging_missense,0.0001,8.62621510968166e-09,8.62621510968166e-09,8.62621510968166e-09,2.25759030823017,0.392232728288362,11.0,,,0.0,11.0,singles
EUR_M,LDL_median,ENSG00000182670,damaging_missense,0.0001,5.23866461154523e-06,5.23866461154523e-06,5.23866461154523e-06,1.74397806317534,0.382871504642825,11.0,,,0.0,11.0,singles
AFR_ALL,LDL_median,ENSG00000182816,synonymous,0.0001,8.7653424627193e-10,8.7653424627193e-10,8.7653424627193e-10,3.93541444375037,0.641949733475815,4.0,,,0.0,4.0,singles
AFR_F,LDL_median,ENSG00000182816,synonymous,0.0001,2.2730115293626703e-09,2.2730115293626703e-09,2.2730115293626703e-09,3.82045570089022,0.639194156109782,4.0,,,0.0,4.0,singles
AFR_F,LDL_median,ENSG00000182816,pLoF;damaging_missense;other_missense;synonymous,0.0001,9.24205581442752e-07,9.24205581442752e-07,9.24205581442752e-07,1.77901323282657,0.362536676613839,13.0,,,0.0,13.0,singles
AFR_ALL,LDL_median,ENSG00000182816,pLoF;damaging_missense;other_missense;synonymous,0.0001,4.80374177170619e-06,4.80374177170619e-06,4.80374177170619e-06,1.49494791778118,0.3268945240697,16.0,,,0.0,16.0,singles
EUR_F,LDL_median,ENSG00000183036,other_missense,0.0001,2.20964887230354e-06,2.20964887230354e-06,2.20964887230354e-06,4.43594799991213,0.937190761777256,2.0,,,0.0,2.0,singles
AFR_F,BMI_median,ENSG00000183640,other_missense,0.0001,6.10794450046103e-07,6.10794450046103e-07,6.10794450046103e-07,0.85157080951658,0.170731687528511,4.0,,,0.0,4.0,singles
AFR_F,BMI_median,ENSG00000183640,pLoF;damaging_missense;other_missense;synonymous,0.0001,6.10794450046103e-07,6.10794450046103e-07,6.10794450046103e-07,0.85157080951658,0.170731687528511,4.0,,,0.0,4.0,singles
AFR_ALL,BMI_median,ENSG00000183640,pLoF;damaging_missense;other_missense;synonymous,0.0001,1.86671272027208e-06,1.86671272027208e-06,1.86671272027208e-06,0.631851895051543,0.13253753356176,6.0,,,0.0,6.0,singles
AFR_ALL,BMI_median,ENSG00000183640,other_missense,0.0001,1.86671272027208e-06,1.86671272027208e-06,1.86671272027208e-06,0.631851895051543,0.13253753356176,6.0,,,0.0,6.0,singles
EUR_ALL,BMI_median,ENSG00000183722,synonymous,0.0001,5.32262901094254e-06,5.32262901094254e-06,5.32262901094254e-06,0.283841262308592,0.0623600517436415,16.0,,,0.0,12.0,singles
AFR_ALL,LDL_median,ENSG00000184863,pLoF;damaging_missense,0.0001,6.45098994006594e-08,6.45098994006594e-08,6.45098994006594e-08,3.46939980534352,0.641788861290326,4.0,,,0.0,4.0,singles
AFR_F,LDL_median,ENSG00000184863,damaging_missense,0.0001,7.43802330424924e-17,7.43802330424924e-17,7.43802330424924e-17,7.50368691786032,0.89973804573485,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000184863,damaging_missense,0.0001,2.70701360520949e-16,2.70701360520949e-16,2.70701360520949e-16,7.40810014254606,0.905003906320033,2.0,,,0.0,2.0,singles
AFR_F,LDL_median,ENSG00000184863,pLoF;damaging_missense,0.0001,1.01818474326669e-11,1.01818474326669e-11,1.01818474326669e-11,5.00939292058912,0.736252285538604,3.0,,,0.0,3.0,singles
AFR_F,LDL_median,ENSG00000185013,pLoF,0.001,6.67972139692318e-06,6.67972139692318e-06,6.67972139692318e-06,2.05611633435126,0.456544765321714,8.0,,,0.0,4.0,singles
AFR_F,LDL_median,ENSG00000185013,pLoF,0.01,6.67972139692318e-06,6.67972139692318e-06,6.67972139692318e-06,2.05611633435126,0.456544765321714,8.0,,,0.0,4.0,singles
AFR_F,LDL_median,ENSG00000185262,pLoF;damaging_missense;other_missense;synonymous,0.0001,2.91008268252138e-07,2.91008268252138e-07,2.91008268252138e-07,1.7961043639711,0.350173839442452,14.0,,,0.0,14.0,singles
AFR_F,LDL_median,ENSG00000185262,synonymous,0.0001,5.57489340710937e-06,5.57489340710937e-06,5.57489340710937e-06,2.07314976661298,0.456449682734217,8.0,,,0.0,8.0,singles
AFR_ALL,LDL_median,ENSG00000185262,pLoF;damaging_missense;other_missense;synonymous,0.001,1.58498692459933e-06,1.58498692459933e-06,1.58498692459933e-06,1.18919737761865,0.247738572903235,29.0,,,0.0,24.0,singles
AFR_F,LDL_median,ENSG00000185274,damaging_missense,0.0001,7.071767040066099e-12,7.071767040066099e-12,7.071767040066099e-12,6.16861615448487,0.899713914924419,2.0,,,0.0,2.0,singles
AFR_F,LDL_median,ENSG00000185274,pLoF;damaging_missense,0.0001,7.071767040066099e-12,7.071767040066099e-12,7.071767040066099e-12,6.16861615448487,0.899713914924419,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000185274,pLoF;damaging_missense,0.0001,1.7721302071924e-08,1.7721302071924e-08,1.7721302071924e-08,4.16879023537399,0.740079989298844,3.0,,,0.0,3.0,singles
AFR_ALL,LDL_median,ENSG00000185274,damaging_missense,0.0001,1.7721302071924e-08,1.7721302071924e-08,1.7721302071924e-08,4.16879023537399,0.740079989298844,3.0,,,0.0,3.0,singles
AFR_M,BMI_median,ENSG00000185633,synonymous,0.001,5.05798153863569e-08,5.05798153863569e-08,5.05798153863569e-08,1.57787660746749,0.289557957680247,1.0,,,0.0,1.0,singles
AFR_ALL,BMI_median,ENSG00000185633,synonymous,0.001,6.82997781348345e-07,6.82997781348345e-07,6.82997781348345e-07,1.60200952985244,0.322586668185732,1.0,,,0.0,1.0,singles
AFR_ALL,BMI_median,ENSG00000185633,synonymous,0.0001,6.82997781348345e-07,6.82997781348345e-07,6.82997781348345e-07,1.60200952985244,0.322586668185732,1.0,,,0.0,1.0,singles
AFR_ALL,LDL_median,ENSG00000185634,damaging_missense,0.001,5.63286693786155e-06,5.63286693786155e-06,5.63286693786155e-06,2.07454306896209,0.456975879001576,8.0,,,0.0,6.0,singles
AFR_M,LDL_median,ENSG00000185634,damaging_missense,0.001,5.03134947418757e-07,5.03134947418757e-07,5.03134947418757e-07,4.02135524101611,0.800251628187185,3.0,,,0.0,3.0,singles
EUR_ALL,BMI_median,ENSG00000185842,synonymous,0.001,2.5556042640984e-06,2.26082645753412e-05,6.88762400180565e-06,0.0438439615456643,0.0103468036985784,710.0,,,16.0,203.0,singles
EUR_ALL,BMI_median,ENSG00000185842,synonymous,0.0001,6.33144361486246e-06,6.33144361486246e-06,6.33144361486246e-06,0.0749864671158894,0.0166082696815455,288.0,,,0.0,191.0,singles
EUR_M,BMI_median,ENSG00000186432,pLoF,0.01,1.61938019481482e-09,1.61938019481482e-09,1.61938019481482e-09,1.30329994232583,0.216064143980311,1.0,,,0.0,1.0,singles
EUR_M,BMI_median,ENSG00000186432,pLoF,0.0001,1.61938019481482e-09,1.61938019481482e-09,1.61938019481482e-09,1.30329994232583,0.216064143980311,1.0,,,0.0,1.0,singles
EUR_M,BMI_median,ENSG00000186432,pLoF,0.001,1.61938019481482e-09,1.61938019481482e-09,1.61938019481482e-09,1.30329994232583,0.216064143980311,1.0,,,0.0,1.0,singles
AFR_ALL,LDL_median,ENSG00000187223,damaging_missense,0.001,8.94020666764842e-10,8.94020666764842e-10,8.94020666764842e-10,5.54561683480093,0.905072023584934,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000187223,damaging_missense,0.01,8.94020666764842e-10,8.94020666764842e-10,8.94020666764842e-10,5.54561683480093,0.905072023584934,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000187223,pLoF;damaging_missense,0.0001,8.94020666764842e-10,8.94020666764842e-10,8.94020666764842e-10,5.54561683480093,0.905072023584934,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000187223,pLoF;damaging_missense,0.001,8.94020666764842e-10,8.94020666764842e-10,8.94020666764842e-10,5.54561683480093,0.905072023584934,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000187223,pLoF;damaging_missense,0.01,8.94020666764842e-10,8.94020666764842e-10,8.94020666764842e-10,5.54561683480093,0.905072023584934,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000187223,damaging_missense,0.0001,8.94020666764842e-10,8.94020666764842e-10,8.94020666764842e-10,5.54561683480093,0.905072023584934,2.0,,,0.0,2.0,singles
AFR_M,LDL_median,ENSG00000187223,damaging_missense,0.001,1.2613192364210101e-15,1.2613192364210101e-15,1.2613192364210101e-15,10.9525067764479,1.36935152776591,1.0,,,0.0,1.0,singles
AFR_M,LDL_median,ENSG00000187223,damaging_missense,0.01,1.2613192364210101e-15,1.2613192364210101e-15,1.2613192364210101e-15,10.9525067764479,1.36935152776591,1.0,,,0.0,1.0,singles
AFR_M,LDL_median,ENSG00000187223,pLoF;damaging_missense,0.001,1.2613192364210101e-15,1.2613192364210101e-15,1.2613192364210101e-15,10.9525067764479,1.36935152776591,1.0,,,0.0,1.0,singles
AFR_M,LDL_median,ENSG00000187223,pLoF;damaging_missense,0.01,1.2613192364210101e-15,1.2613192364210101e-15,1.2613192364210101e-15,10.9525067764479,1.36935152776591,1.0,,,0.0,1.0,singles
EUR_ALL,LDL_median,ENSG00000187581,damaging_missense,0.0001,9.52929392370162e-07,9.52929392370162e-07,9.52929392370162e-07,6.35775238811665,1.29720459172397,1.0,,,0.0,1.0,singles
EUR_ALL,LDL_median,ENSG00000187581,damaging_missense,0.01,9.52929392370162e-07,9.52929392370162e-07,9.52929392370162e-07,6.35775238811665,1.29720459172397,1.0,,,0.0,1.0,singles
EUR_ALL,LDL_median,ENSG00000187581,damaging_missense,0.001,9.52929392370162e-07,9.52929392370162e-07,9.52929392370162e-07,6.35775238811665,1.29720459172397,1.0,,,0.0,1.0,singles
EUR_F,LDL_median,ENSG00000187581,damaging_missense,0.001,3.28156444969364e-06,3.28156444969364e-06,3.28156444969364e-06,6.1519726722675,1.32233356257212,1.0,,,0.0,1.0,singles
EUR_F,LDL_median,ENSG00000187581,pLoF;damaging_missense,0.0001,3.28156444969364e-06,3.28156444969364e-06,3.28156444969364e-06,6.1519726722675,1.32233356257212,1.0,,,0.0,1.0,singles
EUR_F,LDL_median,ENSG00000187581,damaging_missense,0.0001,3.28156444969364e-06,3.28156444969364e-06,3.28156444969364e-06,6.1519726722675,1.32233356257212,1.0,,,0.0,1.0,singles
EUR_F,LDL_median,ENSG00000187581,damaging_missense,0.01,3.28156444969364e-06,3.28156444969364e-06,3.28156444969364e-06,6.1519726722675,1.32233356257212,1.0,,,0.0,1.0,singles
AFR_F,LDL_median,ENSG00000187806,pLoF,0.0001,7.31548757965167e-14,7.31548757965167e-14,7.31548757965167e-14,6.73247009763398,0.899812521411384,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000187806,pLoF;damaging_missense,0.0001,2.611609711388e-07,2.611609711388e-07,2.611609711388e-07,3.81115236653897,0.740099292926723,3.0,,,0.0,3.0,singles
AFR_ALL,LDL_median,ENSG00000187806,pLoF,0.0001,1.97016204951141e-13,1.97016204951141e-13,1.97016204951141e-13,6.6527972143554,0.905043315603981,2.0,,,0.0,2.0,singles
AFR_F,LDL_median,ENSG00000187806,pLoF,0.01,2.98193897593538e-06,2.98193897593538e-06,2.98193897593538e-06,2.98608360070563,0.639136405809197,4.0,,,0.0,3.0,singles
AFR_F,LDL_median,ENSG00000187806,pLoF,0.001,2.98193897593538e-06,2.98193897593538e-06,2.98193897593538e-06,2.98608360070563,0.639136405809197,4.0,,,0.0,3.0,singles
EUR_ALL,LDL_median,ENSG00000188373,synonymous,0.0001,5.04687480679134e-06,5.04687480679134e-06,5.04687480679134e-06,4.18976962561089,0.918239314262822,2.0,,,0.0,2.0,singles
EUR_F,LDL_median,ENSG00000188373,synonymous,0.0001,1.24777023657001e-10,1.24777023657001e-10,1.24777023657001e-10,8.51630325160755,1.32376306860319,1.0,,,0.0,1.0,singles
EUR_F,BMI_median,ENSG00000188394,pLoF;damaging_missense,0.0001,5.76277268495725e-07,5.76277268495725e-07,5.76277268495725e-07,0.987730945290992,0.197585616791102,2.0,,,0.0,2.0,singles
EUR_F,BMI_median,ENSG00000188394,damaging_missense,0.001,5.76277268495725e-07,5.76277268495725e-07,5.76277268495725e-07,0.987730945290992,0.197585616791102,2.0,,,0.0,2.0,singles
EUR_F,BMI_median,ENSG00000188394,pLoF;damaging_missense,0.001,5.76277268495725e-07,5.76277268495725e-07,5.76277268495725e-07,0.987730945290992,0.197585616791102,2.0,,,0.0,2.0,singles
EUR_F,BMI_median,ENSG00000188394,damaging_missense,0.0001,5.76277268495725e-07,5.76277268495725e-07,5.76277268495725e-07,0.987730945290992,0.197585616791102,2.0,,,0.0,2.0,singles
EUR_F,BMI_median,ENSG00000188394,damaging_missense,0.01,5.76277268495725e-07,5.76277268495725e-07,5.76277268495725e-07,0.987730945290992,0.197585616791102,2.0,,,0.0,2.0,singles
EUR_F,BMI_median,ENSG00000188394,pLoF;damaging_missense,0.01,5.76277268495725e-07,5.76277268495725e-07,5.76277268495725e-07,0.987730945290992,0.197585616791102,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000189159,pLoF;damaging_missense;other_missense;synonymous,0.01,2.06557889848025e-06,1.58323372938529e-05,2.78925061247826e-06,0.503324686286331,0.116597310951066,145.0,,,3.0,15.0,singles
AFR_ALL,LDL_median,ENSG00000189159,synonymous,0.01,3.20879437087918e-06,1.47776849490633e-05,3.51131825526707e-06,0.662646814179005,0.152966398633447,91.0,,,1.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000196337,pLoF;damaging_missense,0.0001,2.58213836140649e-08,2.58213836140649e-08,2.58213836140649e-08,7.11314385716576,1.27758707885555,1.0,,,0.0,1.0,singles
AFR_ALL,LDL_median,ENSG00000196337,damaging_missense,0.001,2.58213836140649e-08,2.58213836140649e-08,2.58213836140649e-08,7.11314385716576,1.27758707885555,1.0,,,0.0,1.0,singles
AFR_ALL,LDL_median,ENSG00000196337,damaging_missense,0.0001,2.58213836140649e-08,2.58213836140649e-08,2.58213836140649e-08,7.11314385716576,1.27758707885555,1.0,,,0.0,1.0,singles
AFR_ALL,LDL_median,ENSG00000196337,pLoF;damaging_missense,0.001,2.58213836140649e-08,2.58213836140649e-08,2.58213836140649e-08,7.11314385716576,1.27758707885555,1.0,,,0.0,1.0,singles
AFR_F,LDL_median,ENSG00000196337,damaging_missense,0.001,1.98286096973026e-08,1.98286096973026e-08,1.98286096973026e-08,7.12307022326113,1.26892009378369,1.0,,,0.0,1.0,singles
AFR_F,LDL_median,ENSG00000196337,damaging_missense,0.0001,1.98286096973026e-08,1.98286096973026e-08,1.98286096973026e-08,7.12307022326113,1.26892009378369,1.0,,,0.0,1.0,singles
AFR_F,LDL_median,ENSG00000196337,damaging_missense,0.01,5.66771523935472e-07,4.88541038290435e-07,5.384385003393e-05,1.56794850197386,0.311672332691395,18.0,,,1.0,1.0,singles
AFR_F,LDL_median,ENSG00000196337,pLoF;damaging_missense,0.01,5.66771523935472e-07,4.88541038290435e-07,5.384385003393e-05,1.56794850197386,0.311672332691395,18.0,,,1.0,1.0,singles
AFR_F,LDL_median,ENSG00000196337,pLoF;damaging_missense,0.001,1.98286096973026e-08,1.98286096973026e-08,1.98286096973026e-08,7.12307022326113,1.26892009378369,1.0,,,0.0,1.0,singles
AFR_F,LDL_median,ENSG00000196337,pLoF;damaging_missense,0.0001,1.98286096973026e-08,1.98286096973026e-08,1.98286096973026e-08,7.12307022326113,1.26892009378369,1.0,,,0.0,1.0,singles
EUR_F,LDL_median,ENSG00000196646,damaging_missense,0.0001,8.66936157333402e-06,8.66936157333402e-06,8.66936157333402e-06,3.40760059599579,0.766105831027578,3.0,,,0.0,3.0,singles
EUR_F,LDL_median,ENSG00000196646,pLoF;damaging_missense,0.0001,8.66936157333402e-06,8.66936157333402e-06,8.66936157333402e-06,3.40760059599579,0.766105831027578,3.0,,,0.0,3.0,singles
AFR_ALL,LDL_median,ENSG00000197296,other_missense,0.0001,1.5268164683477e-06,1.5268164683477e-06,1.5268164683477e-06,1.80415765795146,0.375264703509639,12.0,,,0.0,12.0,singles
EUR_F,LDL_median,ENSG00000197345,damaging_missense,0.0001,4.90050304314802e-07,4.90050304314802e-07,4.90050304314802e-07,3.85261159699813,0.765901180991286,3.0,,,0.0,3.0,singles
AFR_ALL,LDL_median,ENSG00000197408,pLoF;damaging_missense,0.001,2.45901768725076e-07,0.0011010264404982,1.42952185866463e-07,0.73183945292506,0.224260035485785,32.0,,,1.0,8.0,singles
AFR_F,LDL_median,ENSG00000197408,pLoF,0.001,3.53011306733143e-07,3.53011306733143e-07,3.53011306733143e-07,1.54211775782907,0.302809824302861,17.0,,,0.0,5.0,singles
AFR_F,LDL_median,ENSG00000197408,pLoF,0.01,3.53011306733143e-07,3.53011306733143e-07,3.53011306733143e-07,1.54211775782907,0.302809824302861,17.0,,,0.0,5.0,singles
AFR_ALL,LDL_median,ENSG00000197408,pLoF,0.01,2.34202546245399e-10,6.60894589132877e-05,4.2717626731461794e-11,0.9486042365797,0.237748879711421,28.0,,,1.0,6.0,singles
AFR_ALL,LDL_median,ENSG00000197408,pLoF,0.001,2.34202546245399e-10,6.60894589132877e-05,4.2717626731461794e-11,0.9486042365797,0.237748879711421,28.0,,,1.0,6.0,singles
AFR_F,LDL_median,ENSG00000197408,pLoF;damaging_missense,0.001,2.29343453993601e-06,2.29343453993601e-06,2.29343453993601e-06,1.36776544315406,0.289432344805822,19.0,,,0.0,7.0,singles
AFR_F,LDL_median,ENSG00000197408,pLoF;damaging_missense,0.01,8.55954098644141e-06,8.59538613898758e-05,5.15439022741315e-06,0.841481972762871,0.214272249551295,36.0,,,1.0,7.0,singles
EUR_M,BMI_median,ENSG00000197465,damaging_missense,0.01,5.60446849089456e-06,5.60446849089456e-06,5.60446849089456e-06,0.981112935685981,0.216066725897375,1.0,,,0.0,1.0,singles
EUR_M,BMI_median,ENSG00000197465,damaging_missense,0.0001,5.60446849089456e-06,5.60446849089456e-06,5.60446849089456e-06,0.981112935685981,0.216066725897375,1.0,,,0.0,1.0,singles
EUR_M,BMI_median,ENSG00000197465,damaging_missense,0.001,5.60446849089456e-06,5.60446849089456e-06,5.60446849089456e-06,0.981112935685981,0.216066725897375,1.0,,,0.0,1.0,singles
AFR_F,LDL_median,ENSG00000197706,other_missense,0.01,8.08526825490929e-06,0.0003999006264703,5.75212615694376e-06,0.515409567999761,0.145589780004061,88.0,,,2.0,18.0,singles
EUR_M,BMI_median,ENSG00000198040,other_missense,0.001,3.46799731065772e-06,0.0048739244207392,3.60882478034341e-06,0.0546533249520613,0.019413308780909,144.0,,,1.0,71.0,singles
AFR_ALL,LDL_median,ENSG00000198523,synonymous,0.0001,2.4397340327356e-06,2.4397340327356e-06,2.4397340327356e-06,6.02192408034573,1.2776985199946,1.0,,,0.0,1.0,singles
EUR_F,AAA,ENSG00000198816,synonymous,0.001,9.1839365146118e-06,6.39358758530717e-05,9.40060671572596e-06,0.0833815318855418,0.0208568917441825,105.0,11.0,94.0,2.0,25.0,singles
EUR_F,AAA,ENSG00000198816,pLoF;damaging_missense;other_missense;synonymous,0.01,5.01262257435187e-06,0.0004618632693162,2.72648679711107e-06,0.0425811930498237,0.0121592746590435,531.0,29.0,502.0,9.0,70.0,singles
EUR_F,AAA,ENSG00000198816,synonymous,0.01,7.58698101266386e-06,1.53473588557773e-05,7.30970474516202e-06,0.0614972433794936,0.0142234785773866,308.0,22.0,286.0,5.0,25.0,singles
EUR_F,AAA,ENSG00000198816,pLoF;damaging_missense;other_missense;synonymous,0.001,9.03841227817281e-06,0.0001986417022979,9.02330931529249e-06,0.0630814962595516,0.0169540295368046,207.0,16.0,191.0,4.0,70.0,singles
EUR_F,LDL_median,ENSG00000203780,other_missense,0.0001,1.57407858232806e-06,1.57407858232806e-06,1.57407858232806e-06,1.58233716166594,0.329544162848072,17.0,,,0.0,17.0,singles
EUR_F,BMI_median,ENSG00000204511,pLoF,0.001,2.72756392952966e-07,2.72756392952966e-07,2.72756392952966e-07,1.43478290267863,0.279066786503997,1.0,,,0.0,1.0,singles
EUR_F,BMI_median,ENSG00000204511,pLoF,0.01,2.72756392952966e-07,2.72756392952966e-07,2.72756392952966e-07,1.43478290267863,0.279066786503997,1.0,,,0.0,1.0,singles
EUR_F,BMI_median,ENSG00000204511,pLoF,0.0001,2.72756392952966e-07,2.72756392952966e-07,2.72756392952966e-07,1.43478290267863,0.279066786503997,1.0,,,0.0,1.0,singles
AFR_ALL,LDL_median,ENSG00000205678,damaging_missense,0.0001,6.60834395794044e-07,6.60834395794044e-07,6.60834395794044e-07,2.27057406550446,0.456623152239481,8.0,,,0.0,8.0,singles
AFR_ALL,LDL_median,ENSG00000205678,damaging_missense,0.001,6.60834395794044e-07,6.60834395794044e-07,6.60834395794044e-07,2.27057406550446,0.456623152239481,8.0,,,0.0,8.0,singles
AFR_F,LDL_median,ENSG00000205678,damaging_missense,0.01,1.07579780223876e-09,1.07579780223876e-09,1.07579780223876e-09,3.49475664938399,0.573123437889457,5.0,,,0.0,5.0,singles
AFR_F,LDL_median,ENSG00000205678,damaging_missense,0.0001,1.07579780223876e-09,1.07579780223876e-09,1.07579780223876e-09,3.49475664938399,0.573123437889457,5.0,,,0.0,5.0,singles
AFR_F,LDL_median,ENSG00000205678,damaging_missense,0.001,1.07579780223876e-09,1.07579780223876e-09,1.07579780223876e-09,3.49475664938399,0.573123437889457,5.0,,,0.0,5.0,singles
